assays_assay_id,assays_tid,assays_relationship_type,assays_confidence_score,assays_curated_by,assays_src_id,assays_src_assay_id,assays_chembl_id,assays_cell_id,assays_bao_format,assays_tissue_id,assays_variant_id
1179,10576,H,8,Autocuration,1,,CHEMBL615945,,BAO_0000221,10000000.0,
1180,10576,H,8,Autocuration,1,,CHEMBL615946,,BAO_0000221,10000000.0,
1181,10576,H,8,Autocuration,1,,CHEMBL615947,,BAO_0000221,10000000.0,
1182,10576,H,8,Autocuration,1,,CHEMBL615948,,BAO_0000221,10000000.0,
1183,10576,H,8,Autocuration,1,,CHEMBL615949,,BAO_0000221,10000000.0,
1184,10576,H,8,Autocuration,1,,CHEMBL615950,,BAO_0000221,10000000.0,
1185,10576,H,8,Autocuration,1,,CHEMBL615951,,BAO_0000221,10000000.0,
1186,10576,H,8,Autocuration,1,,CHEMBL615952,,BAO_0000221,10000000.0,
1187,10576,H,8,Autocuration,1,,CHEMBL615953,,BAO_0000221,10000000.0,
1188,10576,H,8,Autocuration,1,,CHEMBL615954,,BAO_0000221,10000000.0,
1189,10576,D,9,Expert,1,,CHEMBL615955,,BAO_0000221,10000000.0,
1190,10576,H,8,Autocuration,1,,CHEMBL615956,,BAO_0000221,10000000.0,
1191,10576,H,8,Autocuration,1,,CHEMBL615957,,BAO_0000221,10000000.0,
1192,10576,H,8,Expert,1,,CHEMBL615958,,BAO_0000019,,
1193,10576,H,8,Expert,1,,CHEMBL615959,,BAO_0000019,,
1194,10576,H,8,Autocuration,1,,CHEMBL615960,,BAO_0000019,,
1195,10576,H,8,Autocuration,1,,CHEMBL615961,,BAO_0000019,,
1196,10576,H,8,Expert,1,,CHEMBL615962,,BAO_0000221,955.0,
1197,10576,H,8,Expert,1,,CHEMBL615963,,BAO_0000019,,
1198,10576,H,8,Autocuration,1,,CHEMBL615964,,BAO_0000019,,
1199,10576,H,8,Autocuration,1,,CHEMBL615965,,BAO_0000019,,
1200,10576,H,8,Expert,1,,CHEMBL615966,449.0,BAO_0000219,,
1201,10576,H,8,Expert,1,,CHEMBL615967,,BAO_0000249,,
1202,10576,H,8,Expert,1,,CHEMBL615968,,BAO_0000019,,
1203,10576,H,8,Autocuration,1,,CHEMBL615969,449.0,BAO_0000218,,
1204,10576,H,8,Autocuration,1,,CHEMBL615970,,BAO_0000218,,
1205,10576,D,9,Expert,1,,CHEMBL615971,,BAO_0000357,,
1206,10576,H,8,Expert,1,,CHEMBL615972,,BAO_0000249,,
1207,10576,H,8,Autocuration,1,,CHEMBL615973,,BAO_0000249,,
1208,10576,H,8,Autocuration,1,,CHEMBL615974,,BAO_0000249,,
1209,51,D,9,Expert,1,,CHEMBL615975,449.0,BAO_0000219,,
1210,10576,H,8,Expert,1,,CHEMBL615976,,BAO_0000249,,
1211,10576,D,9,Expert,1,,CHEMBL872106,,BAO_0000221,10000000.0,
1212,10576,H,8,Autocuration,1,,CHEMBL615977,,BAO_0000357,,
1213,10576,H,8,Autocuration,1,,CHEMBL615978,,BAO_0000357,,
1214,10576,H,8,Autocuration,1,,CHEMBL616166,,BAO_0000357,,
1215,10576,H,8,Autocuration,1,,CHEMBL616167,,BAO_0000357,,
1216,10576,H,8,Autocuration,1,,CHEMBL616168,,BAO_0000357,,
1217,10576,H,8,Autocuration,1,,CHEMBL616169,,BAO_0000357,,
1218,10576,H,8,Autocuration,1,,CHEMBL616170,,BAO_0000357,,
1219,10576,H,8,Autocuration,1,,CHEMBL616171,,BAO_0000357,,
1220,10576,H,8,Autocuration,1,,CHEMBL616172,,BAO_0000357,,
1221,10576,H,8,Autocuration,1,,CHEMBL616173,,BAO_0000357,,
1222,10576,H,8,Autocuration,1,,CHEMBL616174,,BAO_0000357,,
1223,10576,H,8,Autocuration,1,,CHEMBL616175,,BAO_0000357,,
1224,10576,H,8,Autocuration,1,,CHEMBL616176,,BAO_0000357,,
1225,10576,H,8,Autocuration,1,,CHEMBL616177,,BAO_0000357,,
1226,10576,H,8,Autocuration,1,,CHEMBL616178,,BAO_0000357,,
1227,10576,H,8,Autocuration,1,,CHEMBL616179,,BAO_0000019,,
1228,10576,H,8,Autocuration,1,,CHEMBL616180,,BAO_0000357,,
1229,10576,H,8,Autocuration,1,,CHEMBL616181,,BAO_0000357,,
1230,10576,H,8,Autocuration,1,,CHEMBL616182,,BAO_0000019,,
1231,10576,H,8,Autocuration,1,,CHEMBL616183,,BAO_0000221,10000000.0,
1232,10576,H,8,Expert,1,,CHEMBL615874,,BAO_0000019,,
1233,10576,D,9,Expert,1,,CHEMBL615875,485.0,BAO_0000219,,
1234,10576,H,8,Autocuration,1,,CHEMBL615876,,BAO_0000019,,
1235,10576,H,8,Autocuration,1,,CHEMBL615877,,BAO_0000019,,
1236,10576,H,8,Autocuration,1,,CHEMBL615878,,BAO_0000357,,
1237,10576,H,8,Expert,1,,CHEMBL615879,,BAO_0000357,,
1238,10576,H,8,Expert,1,,CHEMBL615880,,BAO_0000357,,
1239,10576,H,8,Autocuration,1,,CHEMBL615881,,BAO_0000019,,
1240,10576,D,9,Expert,1,,CHEMBL615882,,BAO_0000019,,
1241,10576,H,8,Autocuration,1,,CHEMBL615883,,BAO_0000218,,
1242,10576,H,8,Autocuration,1,,CHEMBL615884,,BAO_0000218,,
1243,10576,H,8,Autocuration,1,,CHEMBL615885,,BAO_0000218,,
1244,10576,H,8,Autocuration,1,,CHEMBL615886,,BAO_0000218,,
1245,10576,H,8,Autocuration,1,,CHEMBL615887,,BAO_0000218,,
1246,10576,H,8,Autocuration,1,,CHEMBL615888,,BAO_0000218,,
1247,10576,H,8,Autocuration,1,,CHEMBL615889,,BAO_0000218,,
1248,10576,H,8,Autocuration,1,,CHEMBL615890,,BAO_0000218,,
1249,10576,H,8,Autocuration,1,,CHEMBL615891,,BAO_0000218,,
1250,10576,H,8,Autocuration,1,,CHEMBL615892,,BAO_0000218,,
1251,10576,H,8,Autocuration,1,,CHEMBL615893,,BAO_0000218,,
1252,10576,H,8,Autocuration,1,,CHEMBL615894,,BAO_0000218,,
1253,10576,H,8,Autocuration,1,,CHEMBL615895,,BAO_0000218,,
1254,10576,H,8,Autocuration,1,,CHEMBL615896,,BAO_0000218,,
1255,10576,H,8,Autocuration,1,,CHEMBL615897,,BAO_0000218,,
1256,10576,D,9,Expert,1,,CHEMBL615898,,BAO_0000249,,
1257,10576,H,8,Autocuration,1,,CHEMBL615899,,BAO_0000019,,
1258,10576,H,8,Autocuration,1,,CHEMBL616291,,BAO_0000019,,
1259,10576,H,8,Autocuration,1,,CHEMBL616292,,BAO_0000357,,
1260,10576,H,8,Autocuration,1,,CHEMBL616293,,BAO_0000249,,
1261,10576,H,8,Expert,1,,CHEMBL616294,,BAO_0000221,10000000.0,
1262,10576,H,8,Autocuration,1,,CHEMBL616295,,BAO_0000249,10000000.0,
1263,10576,H,8,Autocuration,1,,CHEMBL616296,,BAO_0000221,955.0,
1264,10576,H,8,Autocuration,1,,CHEMBL616297,,BAO_0000019,,
1265,10576,H,8,Autocuration,1,,CHEMBL616605,,BAO_0000019,,
1266,10576,H,8,Autocuration,1,,CHEMBL616606,,BAO_0000019,,
1267,10576,H,8,Autocuration,1,,CHEMBL616607,,BAO_0000019,,
1268,10576,H,8,Expert,1,,CHEMBL616608,,BAO_0000019,,
1269,10576,H,8,Autocuration,1,,CHEMBL616609,,BAO_0000019,,
1270,10576,D,9,Expert,1,,CHEMBL616610,,BAO_0000019,,
1271,10576,H,8,Autocuration,1,,CHEMBL616611,,BAO_0000019,,
1272,10576,H,8,Expert,1,,CHEMBL616612,,BAO_0000019,,
1273,10576,H,8,Autocuration,1,,CHEMBL616613,,BAO_0000019,,
1274,10576,H,8,Expert,1,,CHEMBL616614,,BAO_0000019,,
1275,10576,H,8,Autocuration,1,,CHEMBL616615,,BAO_0000019,,
1276,10576,H,8,Expert,1,,CHEMBL616616,,BAO_0000019,,
1277,10576,H,8,Autocuration,1,,CHEMBL616617,,BAO_0000019,,
1278,10576,H,8,Autocuration,1,,CHEMBL616618,,BAO_0000019,,
1279,10576,H,8,Autocuration,1,,CHEMBL616619,,BAO_0000019,,
1280,10576,H,8,Expert,1,,CHEMBL616620,,BAO_0000019,,
1281,10576,H,8,Expert,1,,CHEMBL616621,,BAO_0000019,,
1282,10576,H,8,Autocuration,1,,CHEMBL616622,,BAO_0000019,,
1283,10576,H,8,Expert,1,,CHEMBL616146,,BAO_0000019,,
1284,10576,H,8,Autocuration,1,,CHEMBL832873,,BAO_0000019,,
1285,10576,H,8,Autocuration,1,,CHEMBL616147,,BAO_0000019,,
1286,10576,H,8,Autocuration,1,,CHEMBL872872,,BAO_0000019,,
1287,10576,H,8,Autocuration,1,,CHEMBL616148,,BAO_0000019,,
1288,10576,H,8,Autocuration,1,,CHEMBL616149,,BAO_0000221,10000000.0,
1289,10576,H,8,Expert,1,,CHEMBL616150,,BAO_0000221,10000000.0,
1290,10576,D,9,Expert,1,,CHEMBL616151,,BAO_0000249,,
1291,10576,H,8,Expert,1,,CHEMBL872873,,BAO_0000221,10000000.0,
1292,10576,H,8,Autocuration,1,,CHEMBL616670,,BAO_0000221,10000000.0,
1293,10576,H,8,Autocuration,1,,CHEMBL616671,,BAO_0000221,10000000.0,
1294,10576,D,9,Expert,1,,CHEMBL884861,,BAO_0000249,,
1295,10576,H,8,Autocuration,1,,CHEMBL616672,,BAO_0000357,,
1296,10576,H,8,Autocuration,1,,CHEMBL616673,,BAO_0000019,,
1297,10576,H,8,Expert,1,,CHEMBL616674,,BAO_0000019,,
1298,10576,H,8,Autocuration,1,,CHEMBL616675,,BAO_0000357,,
1299,10576,H,8,Autocuration,1,,CHEMBL616676,,BAO_0000221,10000000.0,
1300,10576,H,8,Autocuration,1,,CHEMBL616677,,BAO_0000221,10000000.0,
1301,10576,H,8,Autocuration,1,,CHEMBL616678,,BAO_0000221,10000000.0,
1302,10576,D,9,Expert,1,,CHEMBL616679,,BAO_0000357,,
1303,10576,H,8,Expert,1,,CHEMBL616680,,BAO_0000221,10000000.0,
1304,10576,H,8,Autocuration,1,,CHEMBL616681,,BAO_0000221,10000000.0,
1305,10576,H,8,Autocuration,1,,CHEMBL616682,,BAO_0000221,10000000.0,
1306,10576,H,8,Autocuration,1,,CHEMBL616683,,BAO_0000221,10000000.0,
1307,10576,H,8,Autocuration,1,,CHEMBL616684,,BAO_0000221,10000000.0,
1308,10576,H,8,Autocuration,1,,CHEMBL616685,,BAO_0000221,10000000.0,
1309,10576,H,8,Autocuration,1,,CHEMBL616686,,BAO_0000221,955.0,
1310,10576,H,8,Autocuration,1,,CHEMBL616687,,BAO_0000357,,
1311,10576,H,8,Autocuration,1,,CHEMBL616688,,BAO_0000357,,
1312,10576,H,8,Autocuration,1,,CHEMBL616689,,BAO_0000221,10000000.0,
1313,10576,H,8,Autocuration,1,,CHEMBL616690,,BAO_0000357,,
1314,10576,H,8,Expert,1,,CHEMBL616691,,BAO_0000357,,
1315,10576,D,9,Expert,1,,CHEMBL616692,,BAO_0000221,10000000.0,
1316,10576,H,8,Expert,1,,CHEMBL616693,,BAO_0000249,,
1317,10576,D,9,Expert,1,,CHEMBL616694,,BAO_0000019,,
1318,10576,H,8,Autocuration,1,,CHEMBL616695,,BAO_0000221,10000000.0,
1319,10576,H,8,Autocuration,1,,CHEMBL616696,,BAO_0000357,,
1320,10576,H,8,Autocuration,1,,CHEMBL616697,,BAO_0000357,,
1321,10576,H,8,Autocuration,1,,CHEMBL616698,,BAO_0000357,,
1322,10576,D,9,Expert,1,,CHEMBL616949,,BAO_0000019,,
1323,10576,H,8,Autocuration,1,,CHEMBL616950,,BAO_0000221,10000000.0,
1324,10576,H,8,Autocuration,1,,CHEMBL832875,,BAO_0000357,,
1325,10576,H,8,Expert,1,,CHEMBL616951,,BAO_0000221,955.0,
1326,10576,H,8,Expert,1,,CHEMBL616952,,BAO_0000221,955.0,
1327,10576,H,8,Expert,1,,CHEMBL616953,,BAO_0000357,,
1328,10576,H,8,Autocuration,1,,CHEMBL616954,,BAO_0000357,,
1329,106,H,8,Autocuration,1,,CHEMBL616955,,BAO_0000357,,
1330,106,H,8,Autocuration,1,,CHEMBL616956,,BAO_0000357,,
1331,106,H,8,Autocuration,1,,CHEMBL616957,,BAO_0000019,,
1332,106,H,8,Autocuration,1,,CHEMBL616958,,BAO_0000019,,
1333,106,H,8,Autocuration,1,,CHEMBL616959,,BAO_0000357,,
1334,106,H,8,Autocuration,1,,CHEMBL616960,,BAO_0000357,,
1335,106,H,8,Autocuration,1,,CHEMBL616961,,BAO_0000019,,
1336,106,H,8,Expert,1,,CHEMBL616962,308.0,BAO_0000219,,
1337,106,H,8,Autocuration,1,,CHEMBL616963,308.0,BAO_0000219,,
1338,106,D,9,Expert,1,,CHEMBL616524,,BAO_0000357,,
1339,106,H,8,Autocuration,1,,CHEMBL616525,449.0,BAO_0000219,,
1340,106,H,8,Autocuration,1,,CHEMBL872908,,BAO_0000019,,
1341,106,H,8,Autocuration,1,,CHEMBL616526,,BAO_0000019,,
1342,106,D,9,Expert,1,,CHEMBL616527,,BAO_0000357,,
1343,106,H,8,Expert,1,,CHEMBL616528,,BAO_0000219,,
1344,106,H,8,Autocuration,1,,CHEMBL616529,,BAO_0000357,,
1345,106,H,8,Autocuration,1,,CHEMBL616530,,BAO_0000357,,
1346,106,H,8,Expert,1,,CHEMBL616531,,BAO_0000357,,
1347,106,H,8,Autocuration,1,,CHEMBL616532,,BAO_0000357,,
1348,106,H,8,Autocuration,1,,CHEMBL616533,,BAO_0000357,,
1349,106,H,8,Expert,1,,CHEMBL616534,,BAO_0000357,,
1350,106,H,8,Expert,1,,CHEMBL616535,,BAO_0000357,,
1351,106,H,8,Autocuration,1,,CHEMBL616536,,BAO_0000357,,
1352,106,H,8,Autocuration,1,,CHEMBL616537,,BAO_0000357,,
1353,106,H,8,Expert,1,,CHEMBL616538,485.0,BAO_0000219,,
1354,106,H,8,Expert,1,,CHEMBL616539,,BAO_0000019,,
1355,106,H,8,Expert,1,,CHEMBL616540,,BAO_0000019,,
1356,106,H,8,Autocuration,1,,CHEMBL616429,,BAO_0000357,,
1357,106,H,8,Expert,1,,CHEMBL616430,,BAO_0000357,,
1358,106,D,9,Expert,1,,CHEMBL616431,,BAO_0000219,,
1359,106,D,9,Expert,1,,CHEMBL616432,,BAO_0000357,,
1360,106,D,9,Expert,1,,CHEMBL616433,,BAO_0000357,,
1361,106,D,9,Expert,1,,CHEMBL616434,,BAO_0000357,,
1362,106,H,8,Autocuration,1,,CHEMBL616435,449.0,BAO_0000219,,
1363,106,H,8,Expert,1,,CHEMBL616436,,BAO_0000019,,
1364,106,H,8,Autocuration,1,,CHEMBL616437,308.0,BAO_0000219,,
1365,106,H,8,Autocuration,1,,CHEMBL616438,308.0,BAO_0000219,,
1366,106,H,8,Autocuration,1,,CHEMBL616439,308.0,BAO_0000219,,
1367,106,D,9,Expert,1,,CHEMBL616440,,BAO_0000357,,
1368,106,H,8,Autocuration,1,,CHEMBL616441,485.0,BAO_0000219,,
1369,106,H,8,Expert,1,,CHEMBL616442,,BAO_0000357,,
1370,106,H,8,Autocuration,1,,CHEMBL616443,,BAO_0000357,,
1371,106,H,8,Expert,1,,CHEMBL616444,485.0,BAO_0000219,,
1372,106,D,9,Expert,1,,CHEMBL616445,,BAO_0000357,,
1373,106,D,9,Expert,1,,CHEMBL616446,,BAO_0000357,,
1374,106,D,9,Expert,1,,CHEMBL616447,449.0,BAO_0000219,,
1375,106,H,8,Autocuration,1,,CHEMBL616448,,BAO_0000357,,
1376,106,H,8,Autocuration,1,,CHEMBL616449,449.0,BAO_0000219,,
1377,106,H,8,Autocuration,1,,CHEMBL616450,449.0,BAO_0000219,,
1378,106,H,8,Autocuration,1,,CHEMBL857974,449.0,BAO_0000219,,
1379,106,H,8,Autocuration,1,,CHEMBL616451,449.0,BAO_0000219,,
1380,106,H,8,Autocuration,1,,CHEMBL616452,449.0,BAO_0000219,,
1381,106,H,8,Autocuration,1,,CHEMBL616453,449.0,BAO_0000219,,
1382,106,H,8,Autocuration,1,,CHEMBL616454,449.0,BAO_0000219,,
1383,106,D,9,Expert,1,,CHEMBL616455,,BAO_0000357,,
1384,106,H,8,Autocuration,1,,CHEMBL616456,449.0,BAO_0000219,,
1385,106,H,8,Autocuration,1,,CHEMBL616457,,BAO_0000357,,
1386,106,H,8,Autocuration,1,,CHEMBL616458,449.0,BAO_0000219,,
1387,106,H,8,Autocuration,1,,CHEMBL616459,449.0,BAO_0000219,,
1388,106,H,8,Expert,1,,CHEMBL616460,,BAO_0000019,,
1389,106,H,8,Expert,1,,CHEMBL616461,,BAO_0000019,,
1390,106,H,8,Autocuration,1,,CHEMBL616462,449.0,BAO_0000219,,
1391,106,H,8,Autocuration,1,,CHEMBL616463,449.0,BAO_0000219,,
1392,105,H,8,Autocuration,1,,CHEMBL616464,,BAO_0000019,,
1393,105,H,8,Autocuration,1,,CHEMBL616465,449.0,BAO_0000219,,
1394,17105,H,8,Autocuration,1,,CHEMBL832874,,BAO_0000357,,
1395,106,H,8,Autocuration,1,,CHEMBL616184,,BAO_0000019,,
1396,106,H,8,Autocuration,1,,CHEMBL616185,,BAO_0000019,,
1397,106,H,8,Intermediate,1,,CHEMBL616186,,BAO_0000019,,
1398,106,H,8,Autocuration,1,,CHEMBL616187,,BAO_0000019,,
1399,10577,H,8,Expert,1,,CHEMBL616188,,BAO_0000357,,
1400,10577,D,9,Intermediate,1,,CHEMBL873475,,BAO_0000357,,
1401,10577,D,9,Expert,1,,CHEMBL616189,,BAO_0000019,2435.0,
1402,10577,H,8,Expert,1,,CHEMBL616190,,BAO_0000357,,
1403,10576,H,8,Autocuration,1,,CHEMBL616191,,BAO_0000357,,
1404,10576,H,8,Autocuration,1,,CHEMBL616192,,BAO_0000357,,
1405,10576,H,8,Autocuration,1,,CHEMBL616193,,BAO_0000357,,
1406,10576,H,8,Autocuration,1,,CHEMBL616194,,BAO_0000357,,
1407,10576,H,8,Autocuration,1,,CHEMBL616195,,BAO_0000357,,
1408,10576,H,8,Autocuration,1,,CHEMBL616196,,BAO_0000357,,
1409,10576,H,8,Autocuration,1,,CHEMBL616197,,BAO_0000249,10000000.0,
1410,10576,H,8,Intermediate,1,,CHEMBL616198,,BAO_0000019,,
1411,10576,H,8,Autocuration,1,,CHEMBL616199,,BAO_0000221,10000000.0,
1412,10576,H,8,Expert,1,,CHEMBL616200,,BAO_0000221,10000000.0,
1413,10576,H,8,Expert,1,,CHEMBL616201,,BAO_0000221,10000000.0,
1414,10576,H,8,Expert,1,,CHEMBL616202,,BAO_0000221,10000000.0,
1415,10576,H,8,Expert,1,,CHEMBL616203,,BAO_0000221,10000000.0,
1416,10576,H,8,Expert,1,,CHEMBL616204,,BAO_0000221,10000000.0,
1417,10576,H,8,Expert,1,,CHEMBL616205,,BAO_0000221,10000000.0,
1418,10576,H,8,Expert,1,,CHEMBL616206,,BAO_0000221,10000000.0,
1419,10576,H,8,Expert,1,,CHEMBL616207,,BAO_0000249,,
1420,10576,H,8,Autocuration,1,,CHEMBL616208,,BAO_0000249,,
1421,10576,H,8,Autocuration,1,,CHEMBL616209,,BAO_0000249,,
1422,10576,H,8,Expert,1,,CHEMBL616210,,BAO_0000357,,
1423,10576,H,8,Expert,1,,CHEMBL616211,,BAO_0000221,10000000.0,
1424,10576,H,8,Autocuration,1,,CHEMBL616504,,BAO_0000221,10000000.0,
1425,10576,D,9,Expert,1,,CHEMBL616505,,BAO_0000221,10000000.0,
1426,10576,H,8,Autocuration,1,,CHEMBL616506,,BAO_0000019,,
1427,10576,H,8,Autocuration,1,,CHEMBL872107,,BAO_0000221,10000000.0,
1428,10576,D,9,Expert,1,,CHEMBL616507,,BAO_0000221,10000000.0,
1429,10576,H,8,Autocuration,1,,CHEMBL616303,,BAO_0000249,,
1430,10576,H,8,Autocuration,1,,CHEMBL616304,,BAO_0000221,10000000.0,
1431,10576,H,8,Expert,1,,CHEMBL616305,,BAO_0000221,10000000.0,
1432,10576,H,8,Intermediate,1,,CHEMBL616306,,BAO_0000221,10000000.0,
1433,10576,H,8,Autocuration,1,,CHEMBL616307,,BAO_0000357,,
1434,10576,D,9,Expert,1,,CHEMBL881829,,BAO_0000221,10000000.0,
1435,10576,H,8,Expert,1,,CHEMBL616308,,BAO_0000357,,
1436,10576,H,8,Autocuration,1,,CHEMBL616309,,BAO_0000019,,
1437,10576,H,8,Expert,1,,CHEMBL616310,,BAO_0000019,,
1438,10576,H,8,Autocuration,1,,CHEMBL616311,449.0,BAO_0000219,,
1439,10576,H,8,Expert,1,,CHEMBL616312,,BAO_0000357,,
1440,10576,H,8,Autocuration,1,,CHEMBL616313,,BAO_0000357,,
1441,10576,D,9,Expert,1,,CHEMBL616314,,BAO_0000221,10000000.0,
1442,10576,H,8,Autocuration,1,,CHEMBL616315,,BAO_0000221,10000000.0,
1443,10576,H,8,Autocuration,1,,CHEMBL616567,,BAO_0000221,10000000.0,
1444,10576,H,8,Autocuration,1,,CHEMBL616568,,BAO_0000221,10000000.0,
1445,10576,H,8,Intermediate,1,,CHEMBL616569,,BAO_0000019,,
1446,10576,H,8,Expert,1,,CHEMBL616570,,BAO_0000357,,
1447,10576,H,8,Autocuration,1,,CHEMBL616571,,BAO_0000357,,
1448,10576,H,8,Autocuration,1,,CHEMBL616572,,BAO_0000221,10000000.0,
1449,10576,H,8,Expert,1,,CHEMBL616573,,BAO_0000249,,
1450,10576,D,9,Expert,1,,CHEMBL616574,,BAO_0000357,,
1451,10576,H,8,Expert,1,,CHEMBL616575,,BAO_0000221,10000000.0,
1452,10576,H,8,Autocuration,1,,CHEMBL872108,,BAO_0000221,10000000.0,
1453,10576,H,8,Autocuration,1,,CHEMBL616576,,BAO_0000357,,
1454,10576,H,8,Autocuration,1,,CHEMBL616577,,BAO_0000249,,
1455,10576,H,8,Autocuration,1,,CHEMBL616578,,BAO_0000249,,
1456,10576,H,8,Expert,1,,CHEMBL616579,,BAO_0000357,,
1457,10576,D,9,Expert,1,,CHEMBL616580,,BAO_0000019,,
1458,10576,H,8,Autocuration,1,,CHEMBL616581,,BAO_0000019,,
1459,10576,H,8,Autocuration,1,,CHEMBL616582,,BAO_0000221,10000000.0,
1460,10576,H,8,Expert,1,,CHEMBL616583,,BAO_0000221,10000000.0,
1461,10576,D,9,Expert,1,,CHEMBL616584,,BAO_0000221,10000000.0,
1462,10576,H,8,Expert,1,,CHEMBL616585,,BAO_0000357,,
1463,10576,D,9,Expert,1,,CHEMBL616586,,BAO_0000221,10000000.0,
1464,10576,H,8,Autocuration,1,,CHEMBL616587,,BAO_0000221,10000000.0,
1465,10576,H,8,Autocuration,1,,CHEMBL616588,,BAO_0000221,10000000.0,
1466,10576,H,8,Autocuration,1,,CHEMBL616589,,BAO_0000221,10000000.0,
1467,10576,H,8,Expert,1,,CHEMBL616590,,BAO_0000221,10000000.0,
1468,10576,H,8,Expert,1,,CHEMBL616591,449.0,BAO_0000219,,
1469,10576,H,8,Expert,1,,CHEMBL616592,,BAO_0000357,,
1470,10576,H,8,Autocuration,1,,CHEMBL616593,,BAO_0000357,,
1471,10576,H,8,Expert,1,,CHEMBL616594,485.0,BAO_0000219,,
1472,10576,H,8,Expert,1,,CHEMBL616595,,BAO_0000249,,
1473,10576,H,8,Autocuration,1,,CHEMBL616596,,BAO_0000357,,
1474,10576,H,8,Autocuration,1,,CHEMBL616597,,BAO_0000221,10000000.0,
1475,10576,H,8,Expert,1,,CHEMBL616598,,BAO_0000221,10000000.0,
1476,10576,D,9,Expert,1,,CHEMBL616599,,BAO_0000249,,
1477,10576,D,9,Expert,1,,CHEMBL616600,,BAO_0000249,10000000.0,
1478,10576,H,8,Autocuration,1,,CHEMBL616601,,BAO_0000019,,
1479,10576,H,8,Autocuration,1,,CHEMBL616602,,BAO_0000019,,
1480,10576,H,8,Autocuration,1,,CHEMBL616603,,BAO_0000019,,
1481,10576,H,8,Autocuration,1,,CHEMBL616604,,BAO_0000019,,
1482,10576,H,8,Autocuration,1,,CHEMBL616316,,BAO_0000249,,
1483,10576,H,8,Autocuration,1,,CHEMBL616317,,BAO_0000249,,
1484,10576,D,9,Expert,1,,CHEMBL616318,,BAO_0000019,,
1485,10576,H,8,Autocuration,1,,CHEMBL616319,,BAO_0000221,10000000.0,
1486,10576,H,8,Autocuration,1,,CHEMBL616320,,BAO_0000221,10000000.0,
1487,10576,D,9,Expert,1,,CHEMBL616321,,BAO_0000221,10000000.0,
1488,10576,H,8,Autocuration,1,,CHEMBL616322,,BAO_0000019,,
1489,10576,H,8,Autocuration,1,,CHEMBL616323,,BAO_0000019,,
1490,10576,H,8,Autocuration,1,,CHEMBL616324,,BAO_0000357,,
1491,10576,H,8,Autocuration,1,,CHEMBL616325,,BAO_0000221,10000000.0,
1492,10576,H,8,Autocuration,1,,CHEMBL616326,,BAO_0000221,10000000.0,
1493,10576,H,8,Autocuration,1,,CHEMBL616327,,BAO_0000221,10000000.0,
1494,10576,H,8,Autocuration,1,,CHEMBL616328,,BAO_0000357,,
1495,10576,H,8,Autocuration,1,,CHEMBL858110,,BAO_0000249,,
1496,10576,H,8,Autocuration,1,,CHEMBL616329,,BAO_0000249,,
1497,10576,H,8,Autocuration,1,,CHEMBL616330,,BAO_0000249,,
1498,10576,H,8,Autocuration,1,,CHEMBL616331,,BAO_0000249,,
1499,10576,H,8,Autocuration,1,,CHEMBL616332,,BAO_0000249,,
1500,10576,H,8,Autocuration,1,,CHEMBL857063,,BAO_0000249,955.0,
1501,10576,H,8,Autocuration,1,,CHEMBL616333,,BAO_0000019,,
1502,10576,H,8,Expert,1,,CHEMBL616334,,BAO_0000019,,
1503,10576,H,8,Autocuration,1,,CHEMBL616335,,BAO_0000221,10000000.0,
1504,10576,H,8,Autocuration,1,,CHEMBL616336,,BAO_0000019,,
1505,10576,H,8,Expert,1,,CHEMBL616337,,BAO_0000249,,
1506,10576,H,8,Autocuration,1,,CHEMBL616338,,BAO_0000019,,
1507,10576,H,8,Autocuration,1,,CHEMBL616339,,BAO_0000221,10000000.0,
1508,10576,H,8,Autocuration,1,,CHEMBL616340,,BAO_0000221,10000000.0,
1509,10576,H,8,Autocuration,1,,CHEMBL616341,,BAO_0000357,,
1510,10576,D,9,Expert,1,,CHEMBL616342,,BAO_0000357,,
1511,10576,D,9,Expert,1,,CHEMBL616343,,BAO_0000019,,
1512,10576,H,8,Expert,1,,CHEMBL616344,,BAO_0000019,,
1513,10576,H,8,Expert,1,,CHEMBL616345,,BAO_0000357,,
1514,10576,H,8,Expert,1,,CHEMBL616346,,BAO_0000019,,
1515,10576,H,8,Autocuration,1,,CHEMBL616347,,BAO_0000221,10000000.0,
1516,10576,H,8,Expert,1,,CHEMBL616348,,BAO_0000019,,
1517,10576,H,8,Expert,1,,CHEMBL616349,,BAO_0000357,,
1518,10576,D,9,Expert,1,,CHEMBL616152,,BAO_0000249,,
1519,10576,H,8,Autocuration,1,,CHEMBL616153,,BAO_0000249,,
1520,10576,H,8,Expert,1,,CHEMBL616154,,BAO_0000019,,
1521,10576,H,8,Autocuration,1,,CHEMBL616155,,BAO_0000019,,
1522,10576,D,9,Expert,1,,CHEMBL616156,,BAO_0000221,10000000.0,
1523,10576,D,9,Expert,1,,CHEMBL616157,,BAO_0000221,10000000.0,
1524,10576,H,8,Autocuration,1,,CHEMBL616158,,BAO_0000221,10000000.0,
1525,10576,H,8,Autocuration,1,,CHEMBL616159,,BAO_0000357,,
1526,10576,H,8,Expert,1,,CHEMBL616160,,BAO_0000357,,
1527,10576,H,8,Autocuration,1,,CHEMBL616161,,BAO_0000019,,
1528,10576,H,8,Autocuration,1,,CHEMBL616162,,BAO_0000019,,
